X,ITEM,AREAPLANTED,COUNTY,STATE,DATE,AREAHARVESTED,PRODUCTION_Q,YIELD,P_PRICE,CROP_DEN,P_VALUE,EXP_VAL,IMP_VAL,LABOR_EXP,DOM_CONSUMP,LOC,deltay,deltayhat
644,Corn,68594.21635,Boone, Iowa,2011,67946.71933,778297.0941,11.4551746,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,5.309734514,1.49700598
737,Corn,52609.13349,Bremer, Iowa,2011,51354.608,633255.4359,12.33392772,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,1.923076912,4.417670699
830,Corn,82151.18537,Buchanan, Iowa,2011,81341.81408,954836.4153,11.73763096,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,1.231527087,6.561679793
923,Corn,70415.30174,Buena Vista, Iowa,2011,69565.46189,786679.5367,11.31080802,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,1.149425295,5.454545455
1016,Corn,73045.75842,Butler, Iowa,2011,71993.57575,843832.5543,11.71880054,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,0.277008309,5.865102636
1109,Corn,74664.50099,Calhoun, Iowa,2011,73855.1297,843070.5141,11.41751375,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,6.504065032,1.37362638
1202,Corn,77294.95766,Carroll, Iowa,2011,76364.18068,863645.6005,11.31080802,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,4.973821988,2.139037435
1295,Corn,56858.33273,Cass, Iowa,2011,55239.59016,607346.0679,10.99696762,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-1.067615653,2.181818188
1388,Corn,70212.95892,Cedar, Iowa,2011,69605.93046,807762.6498,11.60581799,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-5.763688758,7.098765424
1481,Corn,75069.18663,Cerro Gordo, Iowa,2011,74421.6896,790997.7647,10.62663594,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-1.617250678,2.486187845
1574,Corn,63535.64583,Cherokee, Iowa,2011,61026.59484,676691.7293,11.09111974,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,0.318471336,4.318936887
1667,Corn,61714.56044,Chickasaw, Iowa,2011,60662.37777,718857.9557,11.8506135,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,4.918032776,3.741496612
1760,Corn,16592.11133,Clarke, Iowa,2011,15944.6143,107828.6934,6.760122216,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-0.731707301,15.49295773
1853,Corn,66975.47378,Clay, Iowa,2011,61714.56044,718095.9154,11.63720203,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-0.302114802,4.088050308
1946,Corn,66368.44532,Clayton, Iowa,2011,64345.01711,754419.8333,11.72507734,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-0.304878047,7.189542476
2039,Corn,83972.27076,Clinton, Iowa,2011,81746.49972,923846.7791,11.2982544,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-4.337349398,5.329949247
2132,Corn,87209.75589,Crawford, Iowa,2011,85388.6705,974141.4346,11.41123694,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,2.088167054,6.419753076
2225,Corn,56453.64709,Dallas, Iowa,2011,56089.43001,605821.9874,10.80238657,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,8.243727589,0.722021675
2318,Corn,15094.77445,Decatur, Iowa,2011,14568.68312,115347.4903,7.915054888,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-6.702412834,24.33333326
2411,Corn,83972.27076,Delaware, Iowa,2011,81341.81408,952042.2678,11.70624692,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-1.204819282,4.271356785
2504,Corn,31160.79445,Des Moines, Iowa,2011,29703.92614,273242.2272,9.201800528,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-1.298701292,1.986754956
2597,Corn,40063.87858,Dickinson, Iowa,2011,39375.91299,418360.0894,10.62663594,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-1.515151532,7.027027043
2690,Corn,60500.50351,Dubuque, Iowa,2011,57101.14411,663483.0319,11.61837161,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,0.668896317,6.028368797
2783,Corn,48359.93424,Emmet, Iowa,2011,47793.37434,508788.864,10.64546637,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-0.41841004,3.017241363
2876,Corn,82151.18537,Fayette, Iowa,2011,80087.28859,938071.5301,11.71252373,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,1.970443351,5.181347161
2969,Corn,60905.18915,Floyd, Iowa,2011,59731.60079,678977.85,11.36729929,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,0.996677735,1.68918918
3062,Corn,84983.98486,Franklin, Iowa,2011,84376.9564,1004623.044,11.90710478,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,3.095238102,5.263157891
3155,Corn,47955.2486,Fremont, Iowa,2011,38768.88452,378733.9971,9.766713248,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-0.843881852,8.219178083
3248,Corn,73652.78688,Greene, Iowa,2011,72802.94703,838244.2593,11.51166587,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,3.571428566,3.409090904
3341,Corn,66570.78814,Grundy, Iowa,2011,66085.16537,716825.8484,10.84632422,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-0.303951366,5.11182109
3434,Corn,47955.2486,Guthrie, Iowa,2011,47429.15727,504216.6226,10.63291275,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,2.531645577,3.493449784
3527,Corn,84579.29922,Hamilton, Iowa,2011,83972.27076,951788.2544,11.33591525,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,4.306220096,4.239401498
3620,Corn,82353.52819,Hancock, Iowa,2011,81139.47126,915718.3499,11.28570078,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,1.228501222,7.105263158
3713,Corn,78711.35741,Hardin, Iowa,2011,78063.86038,914702.2963,11.71880054,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,0.771208222,4.569892475
3806,Corn,75878.55791,Harrison, Iowa,2011,73248.10124,781091.2416,10.66429679,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,5.866666675,3.878116336
3899,Corn,33791.25112,Henry, Iowa,2011,32536.72563,251676.4885,7.733027456,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-1.197604784,3.086419736
3992,Corn,55239.59016,Howard, Iowa,2011,51799.7622,604043.8935,11.66230926,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,1.465201457,4.597701143
4085,Corn,57667.70401,Humboldt, Iowa,2011,57222.54981,666277.1794,11.64347884,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,1.754385973,5.555555543
4178,Corn,53823.19041,Ida, Iowa,2011,53135.22482,609886.202,11.48028183,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,1.127819561,9.917355358
4271,Corn,50990.39092,Iowa, Iowa,2011,49209.77409,530125.9906,10.77100253,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,0.396825395,4.564315348
4364,Corn,46741.19167,Jackson, Iowa,2011,42491.99243,475513.1071,11.19154866,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,1.731601744,6.944444429
4457,Corn,74259.81534,Jasper, Iowa,2011,73045.75842,784647.4294,10.73961849,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-1.362397813,6.069364157
4550,Corn,30958.45163,Jefferson, Iowa,2011,29744.3947,209916.6836,7.055132192,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-2.745098044,10.07194246
4643,Corn,48359.93424,Johnson, Iowa,2011,47550.56296,513107.092,10.78983295,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-1.673640158,8.144796381
4736,Corn,66570.78814,Jones, Iowa,2011,64709.23419,696250.762,10.75844891,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-0.911854098,4.113924044
4829,Corn,48966.96271,Keokuk, Iowa,2011,47388.6887,453337.7362,9.565855392,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,1.652892553,0
4922,Corn,132129.8622,Kossuth, Iowa,2011,130106.434,1468959.561,11.29197759,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,0.153139341,4.983922867
5015,Corn,31363.13727,Lee, Iowa,2011,29177.8348,192643.7716,6.603202016,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,0,3.333333349
5108,Corn,66975.47378,Linn, Iowa,2011,66166.1025,702347.0839,10.61408233,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-2.416918416,10.33333333
5201,Corn,33791.25112,Louisa, Iowa,2011,32536.72563,304181.0608,9.346167112,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-3.712574848,1.212121206
5294,Corn,76283.24355,Lyon, Iowa,2011,73005.28985,849674.8628,11.63720203,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-1.856763916,7.407407395
5387,Corn,30553.76599,Madison, Iowa,2011,29784.86327,271235.5212,9.107648408,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-3.44370861,8.63309355
5480,Corn,53823.19041,Mahaska, Iowa,2011,51759.29364,536069.9045,10.3567332,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,1.879699257,1.526717549
5573,Corn,32779.53702,Marion, Iowa,2011,32132.03999,307711.8472,9.578409008,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,5.925925918,-0.613496929
5666,Corn,64749.70275,Marshall, Iowa,2011,64183.14285,670087.3806,10.4383317,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-1.87499999,5.610561059
5759,Corn,64142.67429,Mitchell, Iowa,2011,62726.27454,709205.446,11.30453121,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,0,3.934426224
5852,Corn,77497.30048,Monona, Iowa,2011,74664.50099,741719.1627,9.936187064,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-0.783289813,11.01449275
5945,Corn,13799.7804,Monroe, Iowa,2011,12949.94055,91444.82828,7.061409,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-1.759530826,13.66666664
6038,Corn,39052.16447,Montgomery, Iowa,2011,38040.45037,365779.3131,9.616069856,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,0.518134712,4.891304348
6131,Corn,38849.82165,Muscatine, Iowa,2011,38040.45037,392958.7482,10.33162597,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,0,2.673796777
6224,Corn,70415.30174,O'Brien, Iowa,2011,67137.34804,779821.1745,11.61837161,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-0.862068961,4.504504495
6317,Corn,50383.36245,Osceola, Iowa,2011,46498.38029,538254.4198,11.57443395,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,0.401606443,5.063291133
6410,Corn,46336.50603,Page, Iowa,2011,43301.36372,370097.5411,8.549012496,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-1.310043661,4.090909091
6503,Corn,74866.84381,Palo Alto, Iowa,2011,73045.75842,800396.2609,10.95930677,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,0.270270269,1.648351653
6596,Corn,97529.23977,Plymouth, Iowa,2011,95708.15438,988112.1723,10.32534916,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-1.45228216,5.701754388
6689,Corn,75676.21509,Pocahontas, Iowa,2011,74340.75247,845356.6348,11.3735761,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,1.604278079,4.761904764
6782,Corn,36017.02216,Polk, Iowa,2011,35248.11944,355364.7632,10.08055365,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,3.932584248,2.298850591
6875,Corn,61916.90326,Poweshiek, Iowa,2011,61148.00054,687106.2792,11.23548632,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,0.980392151,6.25
6968,Corn,23714.57863,Ringgold, Iowa,2011,22824.27022,170112.7819,7.450571096,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-1.877133079,13.78640777
7061,Corn,73248.10124,Sac, Iowa,2011,72236.38713,831639.9106,11.51166587,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,0.276243092,5.539358599
7154,Corn,47752.90578,Scott, Iowa,2011,46134.16321,504470.636,10.93419954,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-2.118644077,4.424778759
7247,Corn,74462.15816,Shelby, Iowa,2011,73329.03837,798872.1804,10.89653869,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,3.532608704,4.545454535
7340,Corn,105218.267,Sioux, Iowa,2011,102183.1247,1138996.139,11.14761101,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-0.192307672,4.838709669
7433,Corn,70819.98739,Story, Iowa,2011,69970.14754,716825.8484,10.24375066,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-0.285714298,5.421686747
7526,Corn,72843.4156,Tama, Iowa,2011,70455.77031,716317.8216,10.16842896,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-4.166666671,7.142857148
7619,Corn,36017.02216,Taylor, Iowa,2011,35086.24518,309388.3357,8.81891524,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-3.370786526,13.3757962
7712,Corn,24402.54422,Union, Iowa,2011,23674.11007,197114.4076,8.323047408,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-1.990049749,12.71028034
7805,Corn,20436.62493,Van Buren, Iowa,2011,19141.63088,121266.0028,6.333299272,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,0.990099005,4.123711317
7898,Corn,28004.24644,Warren, Iowa,2011,27194.87516,220407.4375,8.103359128,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,2.601156084,1.76470588
7991,Corn,52406.79066,Washington, Iowa,2011,50747.57953,497866.2873,9.810650904,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-0.772200768,4.016064255
8084,Corn,23876.45289,Wayne, Iowa,2011,23350.36155,184667.7505,7.90877808,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,-0.847457623,9.259259254
8177,Corn,88019.12718,Webster, Iowa,2011,87209.75589,1043487.096,11.96359605,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,5.05747126,2.59433962
8270,Corn,52609.13349,Winnebago, Iowa,2011,52123.51072,577626.4987,11.08484293,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,2.307692295,6.557377054
8363,Corn,68594.21635,Winneshiek, Iowa,2011,59691.13222,697520.8291,11.6874165,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,1.769911509,10.42345276
8456,Corn,92673.01206,Woodbury, Iowa,2011,88221.47,959916.6836,10.87770826,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,1.965065502,7.009345791
8549,Corn,49573.99117,Worth, Iowa,2011,49088.3684,532920.1382,10.85887784,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,4.489795914,2.941176475
8642,Corn,74866.84381,Wright, Iowa,2011,74300.28391,885490.7539,11.91965839,6.2,30750,14609680000,13720766919,156743262,2.92,277961000,138.2,2.97297297,4.815864024
8689,Corn,66773.13096,Adams, Illinois,2011,65235.32552,556162.3654,8.523905264,6.25,30450,12118438000,13720766919,156743262,2.92,277961000,138.2,2.727272728,2.484472052
8736,Corn,5368.82952,Alexander, Illinois,2011,5018.101963,51361.51189,10.71241899,6.25,30450,12118438000,13720766919,156743262,2.92,277961000,138.2,9.547738685,10.55555557
8783,Corn,27113.93803,Bond, Illinois,2011,25373.78977,197876.4479,7.795795536,6.25,30450,12118438000,13720766919,156743262,2.92,277961000,138.2,11.94029848,-9.459459442
8829,Corn,34398.27959,Boone, Illinois,2011,33669.84543,380715.3018,11.30453121,6.25,30450,12118438000,13720766919,156743262,2.92,277961000,138.2,-3.588235298,7.594936731
8876,Corn,18008.51108,Brown, Illinois,2011,17522.88831,139681.9752,7.97154616,6.25,30450,12118438000,13720766919,156743262,2.92,277961000,138.2,-2.247190999,1.13636363
8923,Corn,127678.3201,Bureau, Illinois,2011,125857.2347,1400401.341,11.12878058,6.25,30450,12118438000,13720766919,156743262,2.92,277961000,138.2,-1.901743223,2.103559892
8970,Corn,10117.14106,Calhoun, Illinois,2011,9874.32967,89438.12233,9.057433944,6.25,30450,12118438000,13720766919,156743262,2.92,277961000,138.2,9.999999941,4.166666716
9016,Corn,59893.47505,Carroll, Illinois,2011,58841.29238,677021.9467,11.50538906,6.25,30450,12118438000,13720766919,156743262,2.92,277961000,138.2,-0.675675689,2.068965523
9063,Corn,38040.45037,Cass, Illinois,2011,37473.89047,386532.2089,10.31279554,6.25,30450,12118438000,13720766919,156743262,2.92,277961000,138.2,-2.127659589,1.075268838
9110,Corn,124036.1493,Champaign, Illinois,2011,122215.0639,1259195.285,10.30024193,6.25,30450,12118438000,13720766919,156743262,2.92,277961000,138.2,-4.567699846,4.965753416
9157,Corn,92268.32642,Christian, Illinois,2011,91054.26949,884982.7271,9.716498784,6.25,30450,12118438000,13720766919,156743262,2.92,277961000,138.2,-3.289473677,-0.43668122
9204,Corn,37635.76472,Clark, Illinois,2011,37069.20483,321860.3942,8.680825464,6.25,30450,12118438000,13720766919,156743262,2.92,277961000,138.2,13.44086022,-8.823529413
9251,Corn,32779.53702,Clay, Illinois,2011,31848.76004,242938.4271,7.62632172,6.25,30450,12118438000,13720766919,156743262,2.92,277961000,138.2,-1.851851842,2.531645587
9298,Corn,35814.67933,Clinton, Illinois,2011,32658.13133,253683.1945,7.770688304,6.25,30450,12118438000,13720766919,156743262,2.92,277961000,138.2,18.07909606,-13.23529412
9345,Corn,50788.0481,Coles, Illinois,2011,50221.4882,478104.0439,9.521917736,6.25,30450,12118438000,13720766919,156743262,2.92,277961000,138.2,0,-0.396825395
9392,Corn,34398.27959,Crawford, Illinois,2011,33872.18825,307102.215,9.063710752,6.25,30450,12118438000,13720766919,156743262,2.92,277961000,138.2,10,-7.608695638
9439,Corn,28935.02342,Cumberland, Illinois,2011,28408.93208,261887.8277,9.220630952,6.25,30450,12118438000,13720766919,156743262,2.92,277961000,138.2,5.594405598,-3.37837836
9485,Corn,99147.98234,De Kalb, Illinois,2011,97529.23977,1125279.415,11.5367731,6.25,30450,12118438000,13720766919,156743262,2.92,277961000,138.2,-4.693877556,6.986899569
9532,Corn,47145.87732,De Witt, Illinois,2011,46579.31742,519254.2166,11.14761101,6.25,30450,12118438000,13720766919,156743262,2.92,277961000,138.2,-3.862660944,4.017857143
9579,Corn,51799.7622,Douglas, Illinois,2011,51192.73374,493522.658,9.641177088,6.25,30450,12118438000,13720766919,156743262,2.92,277961000,138.2,-3.125000002,4.91803278
9664,Corn,71629.35867,Edgar, Illinois,2011,70941.39308,687893.7208,9.69766836,6.25,30450,12118438000,13720766919,156743262,2.92,277961000,138.2,1.694915259,-2.747252746
9711,Corn,16996.79697,Edwards, Illinois,2011,15701.80292,136049.5834,8.66199504,6.25,30450,12118438000,13720766919,156743262,2.92,277961000,138.2,8.333333348,-8.695652181
9758,Corn,35005.30805,Effingham, Illinois,2011,34276.87389,330598.4556,9.647453896,6.25,30450,12118438000,13720766919,156743262,2.92,277961000,138.2,9.826589599,-4.945054945
9805,Corn,46741.19167,Fayette, Illinois,2011,44555.88921,385744.7673,8.655718232,6.25,30450,12118438000,13720766919,156743262,2.92,277961000,138.2,15.15151516,-13.15789474
9851,Corn,64749.70275,Ford, Illinois,2011,64142.67429,552885.5923,8.618057384,6.25,30450,12118438000,13720766919,156743262,2.92,277961000,138.2,-2.500000002,1.265822778
9898,Corn,15580.39722,Franklin, Illinois,2011,14973.36876,109301.9711,7.299927704,6.25,30450,12118438000,13720766919,156743262,2.92,277961000,138.2,27.27272733,-14.44444447
