,ITEM,AREA_PLANTED,COUNTY,STATE,DATE,AREAHARVESTED,PRODUCTION_Q,YIELD,P_PRICE,CROP_DEN,P_VALUE,EXP_VAL,IMP_VAL,LABOR_EXP,DOM_CONSUMP,LOC,deltay,deltayhat
279,Corn,59488.7894,Carroll_IL, Illinois,2015,58922.2295,755334.2816,12.81724194,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,202.34282,1618.74257
326,Corn,40468.56422,Cass_IL, Illinois,2015,40104.34714,458570.4125,11.43634418,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,202.34282,242.81139
373,Corn,114526.0367,Champaign, Illinois,2015,113716.6655,1351605.365,11.88827435,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,1214.057,1618.7425
420,Corn,82758.21383,Christian, Illinois,2015,82353.52819,980364.7632,11.90710478,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,809.37128,-2225.77103
467,Corn,37271.54765,Clark, Illinois,2015,36704.98775,379496.0374,10.33790278,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-283.27995,-1173.58836
514,Corn,33184.22266,Clay_IL, Illinois,2015,32293.91425,266028.2463,8.235172096,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-7527.15294,-1133.1198
561,Corn,37554.8276,Clinton_IL, Illinois,2015,33427.03405,340301.7679,10.18098258,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,1942.49108,-2023.42821
608,Corn,49573.99117,Coles, Illinois,2015,49331.17978,583595.8138,11.83178308,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-1517.57116,-404.68564
655,Corn,34641.09097,Crawford_IL, Illinois,2015,34155.4682,308829.5062,9.044880328,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-182.10854,-1659.21114
702,Corn,90042.55539,De Kalb, Illinois,2015,89435.52693,1026747.612,11.48028183,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-1618.74257,0
749,Corn,43301.36372,De Witt, Illinois,2015,43099.02089,562055.4765,13.04320702,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-202.34283,202.34283
796,Corn,47348.22014,Douglas, Illinois,2015,47064.94019,617633.611,13.12480553,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,404.68564,-809.37128
881,Corn,68998.902,Edgar, Illinois,2015,68675.15348,776468.1975,11.30453121,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,809.37128,-809.37128
928,Corn,17725.23113,Edwards, Illinois,2015,17077.7341,29389.35172,1.719845392,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-1497.33688,-229.3218633
975,Corn,36947.79913,Effingham, Illinois,2015,35369.52513,327169.2745,9.252014992,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-1942.49108,-161.87426
1022,Corn,58274.73248,Ford, Illinois,2015,57950.98396,584789.6769,10.09310726,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-1011.71411,-2428.11385
1069,Corn,16025.55143,Franklin_IL, Illinois,2015,15620.86579,146438.732,9.377551152,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-3520.76509,-728.43416
1116,Corn,54430.21888,Fulton, Illinois,2015,52204.44784,558550.0914,10.70195764,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-3642.17078,1416.39975
1163,Corn,29825.33183,Gallatin, Illinois,2015,27882.84075,293106.076,10.5136534,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-40.46856,-1497.33688
1210,Corn,47550.56296,Greene_IL, Illinois,2015,46700.72311,441119.6911,9.44659604,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-607.02846,202.34282
1257,Corn,42896.67807,Grundy_IL, Illinois,2015,42411.0553,436953.8712,10.30024193,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-607.02846,404.68564
1304,Corn,24038.32715,Hamilton_IL, Illinois,2015,23309.89299,-71911.19687,-1.26163841,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,485.62277,-1902.022517
1351,Corn,67784.84507,Hancock_IL, Illinois,2015,66773.13096,755639.0977,11.31708482,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,3439.82796,-3844.5136
1398,Corn,39375.91299,Henderson, Illinois,2015,38971.22734,469416.7852,12.04519455,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,809.37128,-687.96559
1445,Corn,92673.01206,Henry_IL, Illinois,2015,92268.32642,1119132.29,12.12679306,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,2428.11386,-2023.42821
1492,Corn,138402.4896,Iroquois, Illinois,2015,137390.7755,1063554.156,7.739304264,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-7081.9987,-1618.7426
1539,Corn,14305.63746,Jackson_IL, Illinois,2015,14083.06035,137065.6371,9.600377838,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-1881.788235,-1881.788235
1586,Corn,42087.30679,Jasper_IL, Illinois,2015,41075.59268,399766.3076,9.735329208,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-4411.0735,1011.71411
1633,Corn,19829.59647,Jefferson_IL, Illinois,2015,19263.03657,151595.2042,7.871117232,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-3520.76509,-1497.33687
1680,Corn,40306.68996,Jo Daviess, Illinois,2015,37797.63898,434693.1518,11.49911226,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,364.21708,-566.5599
1727,Corn,31363.13727,Kane, Illinois,2015,30068.14322,347210.9327,11.54932672,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-1294.99405,-1861.55395
1774,Corn,76890.27202,Kankakee, Illinois,2015,75190.59232,436750.6604,5.8060474,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-2630.45668,-1618.74257
1821,Corn,34236.40532,Kendall, Illinois,2015,33588.9083,248882.341,7.971546152,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-2751.86236,-998.2245867
1868,Corn,65559.07404,Knox_IL, Illinois,2015,64911.57701,838803.0888,12.92394767,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-2832.7995,202.34282
1915,Corn,116751.8078,La Salle, Illinois,2015,115740.0937,1296128.836,11.19782547,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-607.0285,-2023.4282
1962,Corn,31160.79445,Lawrence, Illinois,2015,30270.48604,304282.6661,10.04916961,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,141.639975,-647.49703
2009,Corn,104004.21,Lee_IL, Illinois,2015,103599.5244,1224801.869,11.82550627,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,607.0285,-4451.5421
2056,Corn,121405.6927,Livingston, Illinois,2015,120191.6357,1402281.04,11.66858607,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-404.6857,-2023.4282
2103,Corn,79318.38587,Logan_IL, Illinois,2015,78711.35741,853535.8667,10.84632422,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,1821.08539,-2225.77103
2150,Corn,62726.27454,Macon, Illinois,2015,62240.65177,810658.4027,13.0243766,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,809.37129,-2832.7995
2197,Corn,77092.61484,Macoupin, Illinois,2015,75190.59232,719823.2066,9.5721322,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-1618.74257,-2832.79949
2244,Corn,45931.82039,Madison_IL_IL, Illinois,2015,45365.26049,483438.3255,10.65801998,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-1011.71411,202.34282
2291,Corn,31767.82291,Marion_IL, Illinois,2015,31039.38876,287289.1689,9.2582918,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-4330.13637,849.83985
2338,Corn,40670.90704,Marshall_IL, Illinois,2015,39982.94145,497866.2873,12.45318707,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,607.02846,-1011.71411
2385,Corn,61512.21761,McDonough, Illinois,2015,60905.18915,671916.2772,11.03462846,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-404.68564,1011.7141
2432,Corn,37797.63898,McHenry_IL, Illinois,2015,36826.39344,431899.0043,11.72507734,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,1294.99406,1092.65123
2479,Corn,129094.7199,McLean, Illinois,2015,128285.3486,1604043.893,12.50340154,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,2225.771,-2428.1138
2526,Corn,56251.30427,Mercer, Illinois,2015,55846.61862,721169.4777,12.91139406,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,1416.39974,0
2573,Corn,20841.31057,Monroe_IL, Illinois,2015,19910.5336,212101.1989,10.65174318,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,526.09134,-1335.46262
2620,Corn,65963.75968,Montgomery_IL, Illinois,2015,65559.07404,698663.8894,10.65801998,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,2225.77103,-3439.82796
2667,Corn,58679.41812,Morgan, Illinois,2015,58315.20104,658783.7838,11.2982544,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,1214.05693,0
2714,Corn,35895.61646,Moultrie, Illinois,2015,35693.27364,461974.1922,12.9427781,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,485.62277,-728.43416
2761,Corn,95505.81156,Ogle, Illinois,2015,94696.44027,1109327.372,11.71252373,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-3237.48514,404.68564
2808,Corn,43908.39218,Peoria, Illinois,2015,42937.14664,501117.659,11.66858607,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-202.34282,-1214.05693
2855,Corn,20031.93929,Perry, Illinois,2015,19424.91083,176463.1172,9.082541176,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-1011.71411,-283.27995
2902,Corn,56453.64709,Piatt, Illinois,2015,56251.30427,778627.3115,13.84036164,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-1011.71411,1821.08539
2949,Corn,69808.27328,Pike, Illinois,2015,69241.71338,582071.7334,8.404645912,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,1618.74257,1214.05693
2996,Corn,14366.3403,Putnam, Illinois,2015,14285.40317,167013.8183,11.6936933,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,687.96559,-607.02846
3043,Corn,24362.07566,Randolph, Illinois,2015,23269.42443,205954.0744,8.85029928,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,2306.70816,-2913.73662
3090,Corn,31808.29148,Richland, Illinois,2015,30756.10881,276595.2042,8.994665864,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-2428.11386,-323.74851
3137,Corn,27316.28085,Rock Island, Illinois,2015,27154.40659,330166.6328,12.1581771,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-1011.71411,1011.71411
3184,Corn,35005.30805,Saint Clair, Illinois,2015,33912.65682,336948.7909,9.936187064,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,4087.32499,-3277.9537
3231,Corn,18129.91677,Saline_IL, Illinois,2015,17927.57395,193659.8252,10.80238657,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-890.30841,930.77698
3278,Corn,92673.01206,Sangamon, Illinois,2015,92268.32642,1062893.721,11.51794268,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,1416.39975,607.02846
3325,Corn,28773.14916,Schuyler, Illinois,2015,28368.46352,284063.1985,10.01150876,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,404.68564,0
3372,Corn,73450.44406,Shelby_IL, Illinois,2015,72641.07277,800853.485,11.02207485,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-1011.71411,-1416.39975
3419,Corn,36826.39344,Stark, Illinois,2015,36583.58205,484276.5698,13.23778807,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,2751.86237,-1618.74257
3466,Corn,72843.4156,Stephenson, Illinois,2015,68229.99927,824603.7391,12.0828554,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-202.34283,-404.68564
3513,Corn,60702.84633,Tazewell, Illinois,2015,59853.00648,685556.7974,11.4551746,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-2023.42821,1214.05693
3560,Corn,91256.61232,Vermilion, Illinois,2015,90851.92667,958316.3991,10.54503744,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,0,-1416.39974
3607,Corn,63940.33147,Warren_IL, Illinois,2015,63576.11439,806238.5694,12.67915216,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,2225.77103,607.02847
3654,Corn,41480.27833,Washington_IL, Illinois,2015,38687.94739,368852.8754,9.534471352,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,809.37128,-1618.74256
3701,Corn,42896.67808,Wayne_IL, Illinois,2015,39294.97586,323960.2384,8.528089805,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-1214.056927,-1214.056927
3748,Corn,35450.46226,White, Illinois,2015,33507.97117,360318.0248,10.7521721,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-1416.39975,-1618.74257
3795,Corn,93482.38335,Whiteside, Illinois,2015,92875.35488,1072851.047,11.54932672,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,1416.39975,-1618.74257
3842,Corn,39740.13006,Will, Illinois,2015,39294.97586,394279.618,10.03661599,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-2205.53675,930.77697
3889,Corn,6555.907404,Williamson, Illinois,2015,6515.438839,67440.56086,10.35045639,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-1092.651234,-404.685642
3936,Corn,32941.41128,Winnebago_IL, Illinois,2015,32374.85138,375609.6322,11.59954118,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,768.90272,-1052.18266
3983,Corn,52002.10502,Woodford, Illinois,2015,51678.35651,651849.2176,12.61638408,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,2225.77103,-1416.39975
4063,Corn,72276.8557,Adams_NE, Nebraska,2015,71507.95298,937207.8845,13.1059751,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,3884.98216,1294.99406
4143,Corn,80653.84849,Antelope, Nebraska,2015,78711.35741,981228.4088,12.46574069,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,2873.26806,4289.66781
4223,Corn,69970.14754,Boone_NE, Nebraska,2015,69201.24482,827855.1107,11.96359605,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,2063.89677,1214.05693
4303,Corn,21084.12196,Box Butte, Nebraska,2015,18809.78865,173922.9831,9.245738184,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,6151.22176,-1821.08539
4383,Corn,82232.1225,Buffalo, Nebraska,2015,80330.09998,1018415.972,12.67915216,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,566.55989,1821.08539
4463,Corn,51759.29364,Burt, Nebraska,2015,51395.07656,623374.3141,12.12679306,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,-728.43416,-364.21708
4543,Corn,59529.25797,Butler_NE, Nebraska,2015,58841.29238,714133.3062,12.13934667,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,1537.80544,404.68564
4623,Corn,51314.13943,Cass_NE, Nebraska,2015,51103.7029,583773.6232,11.42379056,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,849.83985,2306.70816
4703,Corn,76890.27202,Cedar_NE, Nebraska,2015,75676.21509,929841.4956,12.28999006,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,-526.09134,2023.42821
4783,Corn,64183.14285,Chase, Nebraska,2015,61835.96613,692237.3501,11.19782547,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,0,-445.15421
4863,Corn,10319.48388,Cherry, Nebraska,2015,9898.610808,108641.5363,10.97813719,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,526.09133,222.577105
4943,Corn,70617.64456,Clay_NE, Nebraska,2015,68917.96487,874441.1705,12.68542897,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,890.30842,1699.67969
5023,Corn,46822.1288,Colfax, Nebraska,2015,45972.28895,591013.0055,12.85490278,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,-1052.18267,1294.99405
5103,Corn,66449.38245,Cuming, Nebraska,2015,62281.12033,782107.2952,12.55989281,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,566.5599,809.37129
5183,Corn,99188.4509,Custer, Nebraska,2015,91458.95514,1080420.646,11.81295266,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,-1902.02252,4330.13637
5263,Corn,80330.09998,Dawson, Nebraska,2015,76687.9292,1020473.481,13.30683296,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,2994.67375,3318.42227
5343,Corn,49331.17978,Dixon, Nebraska,2015,48359.93424,576585.0437,11.91965839,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,-1375.93118,647.49702
5423,Corn,58153.32678,Dodge, Nebraska,2015,57586.76689,704048.9738,12.22722198,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,2589.98811,-4087.32499
5503,Corn,34641.09097,Dundy, Nebraska,2015,33224.69122,320641.1298,9.653730704,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,242.81139,-1052.18267
5583,Corn,73329.03837,Fillmore, Nebraska,2015,72641.07277,909088.5998,12.51595515,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,8093.71284,-2387.64529
5663,Corn,33750.78256,Franklin_NE, Nebraska,2015,33062.81697,385922.5767,11.67486288,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,5867.94181,323.74851
5743,Corn,43948.86074,Furnas, Nebraska,2015,43220.42659,417293.2331,9.653730704,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,7608.09008,8296.05566
5823,Corn,70253.42749,Gage, Nebraska,2015,68796.55917,658809.1851,9.578409008,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,6879.65591,-1335.46262
5903,Corn,4937.164835,Garfield, Nebraska,2015,4751.009439,52855.11075,11.12250378,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,-283.27995,-40.468564
5983,Corn,35369.52513,Gosper, Nebraska,2015,35005.30805,409418.8173,11.6936933,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,4208.73068,2468.58242
6063,Corn,30513.29742,Greeley, Nebraska,2015,29420.64619,334383.2554,11.36729929,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,-809.37128,-80.93713
6143,Corn,70981.86164,Hall, Nebraska,2015,70334.36461,884474.7002,12.57244642,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,3925.45073,-2873.26806
6223,Corn,78347.14033,Hamilton_NE, Nebraska,2015,77659.17474,1037543.182,13.36332423,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,8822.147,1133.1198
6303,Corn,39740.13006,Harlan, Nebraska,2015,39416.38155,447647.8358,11.35474567,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,4168.26212,4653.88488
6383,Corn,32820.00558,Hayes, Nebraska,2015,32334.38281,302961.7964,9.371274344,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,1780.61683,3723.10791
6463,Corn,24766.7613,Hitchcock, Nebraska,2015,24685.82417,189417.8013,7.670259376,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,-3116.07944,2589.98811
6543,Corn,71507.95298,Holt, Nebraska,2015,67566.31482,854805.9337,12.65404493,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,2954.20518,-2832.79949
6623,Corn,43908.39218,Howard_NE, Nebraska,2015,42937.14664,493827.4741,11.49911226,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,-1942.49108,687.96559
6703,Corn,45122.44911,Jefferson_NE, Nebraska,2015,44434.48351,467435.4806,10.51993021,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,2306.70816,728.43416
6783,Corn,22460.05314,Johnson_NE, Nebraska,2015,22055.3675,203566.3483,9.22690776,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,2468.58242,242.81138
6863,Corn,64952.04557,Kearney, Nebraska,2015,63940.33147,845432.8388,13.22523446,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,2873.26806,1416.39974
6943,Corn,40832.7813,Keith, Nebraska,2015,39537.78724,392755.5375,9.936187064,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,4046.85642,1133.1198
7023,Corn,6434.501711,Keya Paha, Nebraska,2015,5370.178472,64085.04369,11.93221201,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,1416.399748,-1294.994055
7103,Corn,61714.56044,Knox_NE, Nebraska,2015,60014.88074,712685.4298,11.87572074,3.57,26700,6043118000,8383295535,283746012,3.28,298844000,179.15,-1294.99406,2185.30247
